sample,adc,filtered,lead_off
150989,6160,-185.42,0
150990,5972,-184.14,0
150991,5457,-181.11,0
150992,4932,-179.67,0
150993,4635,-182.72,0
150994,4773,-190.82,0
150995,5217,-201.50,0
150996,5768,-210.41,0
150997,6127,-213.70,0
150998,6081,-209.89,0
150999,5640,-200.64,0
151000,5077,-189.96,0
151001,4682,-182.50,0
151002,4649,-181.20,0
151003,5008,-185.93,0
151004,5573,-193.78,0
151005,6020,-200.81,0
151006,6095,-203.99,0
151007,5774,-202.80,0
151008,5222,-199.42,0
151009,4749,-197.38,0
151010,4607,-199.30,0
151011,4872,-205.07,0
151012,5396,-211.75,0
151013,5937,-215.10,0
151014,6153,-211.83,0
151015,5951,-201.28,0
151016,5453,-185.99,0
151017,4910,-170.56,0
151018,4645,-159.42,0
151019,4746,-154.62,0
151020,5196,-155.19,0
151021,5771,-158.16,0
151022,6115,-160.28,0
151023,6046,-159.50,0
151024,5616,-155.96,0
151025,5046,-151.90,0
151026,4655,-150.34,0
151027,4647,-153.10,0
151028,5015,-159.56,0
151029,5577,-166.92,0
151030,6038,-171.67,0
151031,6117,-171.38,0
151032,5777,-165.84,0
151033,5232,-157.35,0
151034,4780,-149.53,0
151035,4641,-145.15,0
151036,4913,-144.29,0
151037,5440,-144.46,0
151038,5967,-142.11,0
151039,6179,-134.72,0
151040,5958,-122.18,0
151041,5447,-107.13,0
151042,4922,-93.93,0
151043,4670,-86.36,0
151044,4826,-85.46,0
151045,5299,-88.75,0
151046,5870,-91.60,0
151047,6208,-89.58,0
151048,6117,-80.64,0
151049,5669,-66.14,0
151050,5093,-50.43,0
151051,4715,-38.77,0
151052,4703,-34.73,0
151053,5069,-38.59,0
151054,5635,-47.71,0
151055,6074,-58.15,0
151056,6151,-66.54,0
151057,5823,-71.31,0
151058,5266,-72.99,0
151059,4809,-73.47,0
151060,4703,-74.32,0
151061,4979,-75.39,0
151062,5521,-74.57,0
151063,6048,-69.09,0
151064,6244,-57.27,0
151065,6037,-39.83,0
151066,5527,-19.88,0
151067,5018,-1.80,0
151068,4767,10.98,0
151069,4923,17.64,0
151070,5374,20.27,0
151071,5903,22.27,0
151072,6209,26.14,0
151073,6113,31.93,0
151074,5649,37.18,0
151075,5099,38.14,0
151076,4768,31.84,0
151077,4807,18.37,0
151078,5207,1.62,0
151079,5785,-12.17,0
151080,6208,-17.23,0
151081,6255,-10.88,0
151082,5892,5.36,0
151083,5330,26.24,0
151084,4877,45.03,0
151085,4770,56.52,0
151086,5064,59.26,0
151087,5615,55.78,0
151088,6120,50.89,0
151089,6299,49.11,0
151090,6066,52.43,0
151091,5535,59.60,0
151092,5003,66.98,0
151093,4748,70.77,0
151094,4913,68.98,0
151095,5386,62.45,0
151096,5943,54.15,0
151097,6250,47.43,0
151098,6148,44.26,0
151099,5685,44.29,0
151100,5133,45.07,0
151101,4792,43.73,0
151102,4818,38.95,0
151103,5218,32.03,0
151104,5794,26.14,0
151105,6211,24.56,0
151106,6249,28.97,0
151107,5895,38.50,0
151108,5357,49.98,0
151109,4979,59.75,0
151110,4947,66.25,0
151111,5291,71.83,0
151112,5885,81.97,0
151113,6389,102.49,0
151114,6575,136.40,0
151115,6329,181.94,0
151116,5801,232.86,0
151117,5244,280.59,0
151118,5004,317.14,0
151119,5176,337.78,0
151120,5669,342.41,0
151121,6223,335.01,0
151122,6535,321.57,0
151123,6421,307.62,0
151124,5966,296.36,0
151125,5414,288.32,0
151126,5067,282.35,0
151127,5119,277.42,0
151128,5505,273.73,0
151129,6056,272.46,0
151130,6435,274.43,0
151131,6415,278.76,0
151132,6018,282.31,0
151133,5433,280.35,0
151134,4983,268.59,0
151135,4874,245.37,0
151136,5139,212.83,0
151137,5676,175.97,0
151138,6130,140.41,0
151139,6269,110.17,0
151140,5970,86.21,0
151141,5403,66.31,0
151142,4860,46.23,0
151143,4635,22.01,0
151144,4807,-7.66,0
151145,5309,-40.67,0
151146,5852,-72.48,0
151147,6129,-98.33,0
151148,5993,-115.50,0
151149,5515,-124.47,0
151150,4965,-128.46,0
151151,4639,-131.45,0
151152,4695,-135.88,0
151153,5119,-141.42,0
151154,5695,-145.63,0
151155,6106,-145.61,0
151156,6134,-139.68,0
151157,5755,-128.32,0
151158,5187,-114.16,0
151159,4774,-100.86,0
151160,4679,-91.20,0
151161,4990,-85.73,0
151162,5519,-82.91,0
151163,5999,-80.53,0
151164,6118,-77.29,0
151165,5797,-73.88,0
151166,5189,-73.37,0
151167,4623,-80.45,0
151168,4361,-99.45,0
151169,4549,-132.02,0
151170,5069,-175.69,0
151171,5699,-224.14,0
151172,6145,-268.39,0
151173,6290,-298.12,0
151174,6200,-302.12,0
151175,6161,-268.06,0
151176,6418,-181.80,0
151177,7097,-27.72,0
151178,8151,209.08,0
151179,9362,538.82,0
151180,10386,963.32,0
151181,10937,1474.04,0
151182,10945,2052.01,0
151183,10752,2669.06,0
151184,10205,3290.40,0
151185,9526,3876.07,0
151186,8907,4379.07,0
151187,8290,4743.66,0
151188,7529,4909.51,0
151189,6540,4822.75,0
151190,5381,4450.50,0
151191,4237,3793.89,0
151192,3452,2895.30,0
151193,3180,1836.44,0
151194,3481,726.92,0
151195,4181,-314.81,0
151196,4968,-1183.23,0
151197,5491,-1804.16,0
151198,5569,-2145.59,0
151199,5263,-2219.23,0
151200,4858,-2073.17,0
151201,4630,-1778.08,0
151202,4745,-1410.78,0
151203,5168,-1039.75,0
151204,5724,-715.77,0
151205,6068,-468.42,0
151206,6009,-307.52,0
151207,5566,-228.04,0
151208,4975,-216.14,0
151209,4556,-253.97,0
151210,4499,-322.47,0
151211,4833,-402.93,0
151212,5392,-478.56,0
151213,5882,-536.44,0
151214,6018,-569.09,0
151215,5731,-575.25,0
151216,5200,-559.65,0
151217,4733,-531.13,0
151218,4543,-499.39,0
151219,4773,-471.68,0
151220,5286,-451.08,0
151221,5817,-436.81,0
151222,6074,-425.87,0
151223,5893,-415.38,0
151224,5384,-404.47,0
151225,4858,-394.90,0
151226,4565,-389.64,0
151227,4669,-390.45,0
151228,5126,-396.10,0
151229,5699,-402.64,0
151230,6082,-405.11,0
151231,6077,-399.65,0
151232,5668,-385.25,0
151233,5107,-364.29,0
151234,4721,-341.47,0
151235,4682,-321.57,0
151236,5010,-307.12,0
151237,5593,-297.71,0
151238,6058,-290.82,0
151239,6154,-283.36,0
151240,5867,-273.54,0
151241,5341,-261.99,0
151242,4885,-251.07,0
151243,4729,-242.96,0
151244,4966,-237.87,0
151245,5503,-233.71,0
151246,6034,-227.10,0
151247,6292,-215.08,0
151248,6111,-196.60,0
151249,5621,-173.47,0
151250,5081,-149.91,0
151251,4798,-130.77,0
151252,4916,-119.14,0
151253,5376,-114.82,0
151254,5957,-114.50,0
151255,6306,-113.48,0
151256,6284,-107.99,0
151257,5881,-96.93,0
151258,5352,-82.11,0
151259,4959,-66.82,0
151260,4942,-53.76,0
151261,5293,-43.66,0
151262,5871,-35.19,0
151263,6357,-25.84,0
151264,6455,-13.27,0
151265,6177,3.46,0
151266,5636,23.09,0
151267,5173,42.70,0
151268,5039,59.38,0
151269,5297,72.03,0
151270,5846,82.09,0
151271,6354,92.74,0
151272,6586,106.91,0
151273,6427,125.39,0
151274,5934,146.30,0
151275,5395,166.04,0
151276,5137,180.97,0
151277,5283,189.34,0
151278,5776,192.56,0
151279,6354,194.77,0
151280,6733,201.04,0
151281,6682,214.88,0
151282,6267,236.53,0
151283,5714,262.71,0
151284,5315,288.17,0
151285,5317,308.18,0
151286,5713,320.69,0
151287,6289,327.12,0
151288,6763,331.36,0
151289,6870,337.65,0
151290,6566,348.48,0
151291,6017,363.58,0
151292,5533,380.25,0
151293,5387,394.96,0
151294,5642,405.29,0
151295,6179,411.06,0
151296,6711,414.09,0
151297,6942,417.00,0
151298,6760,421.59,0
151299,6282,427.97,0
151300,5761,434.71,0
151301,5499,440.15,0
151302,5651,443.79,0
151303,6113,446.90,0
151304,6668,451.93,0
151305,7016,460.91,0
151306,6964,474.10,0
151307,6547,489.57,0
151308,6006,503.88,0
151309,5642,513.75,0
151310,5650,517.76,0
151311,6025,517.24,0
151312,6586,515.56,0
151313,7015,516.31,0
151314,7075,521.36,0
151315,6732,529.72,0
151316,6180,537.77,0
151317,5717,540.95,0
151318,5585,536.15,0
151319,5864,523.58,0
151320,6392,506.74,0
151321,6902,490.84,0
151322,7104,480.25,0
151323,6885,476.58,0
151324,6379,478.08,0
151325,5853,480.71,0
151326,5571,480.31,0
151327,5704,474.65,0
151328,6126,464.06,0
151329,6621,450.48,0
151330,6884,435.52,0
151331,6732,418.73,0
151332,6262,397.21,0
151333,5657,366.82,0
151334,5253,324.51,0
151335,5237,270.34,0
151336,5569,208.14,0
151337,6088,144.23,0
151338,6494,85.01,0
151339,6492,34.64,0
151340,6128,-6.25,0
151341,5523,-40.48,0
151342,5038,-72.76,0
151343,4870,-107.28,0
151344,5102,-145.75,0
151345,5635,-186.97,0
151346,6124,-227.72,0
151347,6304,-264.29,0
151348,6063,-294.26,0
151349,5535,-317.64,0
151350,5009,-336.66,0
151351,4743,-354.08,0
151352,4881,-371.44,0
151353,5326,-388.23,0
151354,5875,-402.70,0
151355,6182,-413.17,0
151356,6087,-419.19,0
151357,5646,-422.05,0
151358,5088,-424.38,0
151359,4731,-428.77,0
151360,4754,-436.22,0
151361,5161,-445.30,0
151362,5729,-452.60,0
151363,6139,-454.41,0
151364,6189,-448.67,0
151365,5818,-436.33,0
151366,5257,-421.24,0
151367,4800,-408.60,0
151368,4694,-402.47,0
151369,4979,-403.79,0
151370,5501,-410.12,0
151371,6001,-417.27,0
151372,6175,-421.57,0
151373,5940,-421.57,0
151374,5414,-418.48,0
151375,4901,-415.29,0
151376,4653,-414.92,0
151377,4829,-418.37,0
151378,5310,-424.08,0
151379,5875,-428.71,0
151380,6201,-428.83,0
151381,6097,-422.52,0
151382,5641,-410.38,0
151383,5087,-395.45,0
151384,4764,-381.72,0
151385,4797,-371.79,0
151386,5200,-365.49,0
151387,5787,-360.25,0
151388,6206,-352.76,0
151389,6246,-340.79,0
151390,5880,-324.42,0
151391,5301,-306.34,0
151392,4860,-290.77,0
151393,4740,-281.34,0
151394,5007,-279.29,0
151395,5544,-283.21,0
151396,6047,-290.18,0
151397,6209,-297.22,0
151398,5963,-302.55,0
151399,5429,-306.33,0
151400,4955,-310.22,0
151401,4739,-315.60,0
151402,4937,-321.79,0
151403,5431,-325.81,0
151404,5981,-323.83,0
151405,6276,-313.30,0
151406,6159,-294.54,0
151407,5669,-271.06,0
151408,5102,-248.62,0
151409,4771,-233.06,0
151410,4800,-227.76,0
151411,5216,-232.12,0
151412,5790,-242.17,0
151413,6194,-252.59,0
151414,6238,-258.95,0
151415,5873,-259.35,0
151416,5319,-254.66,0
151417,4876,-247.55,0
151418,4781,-240.73,0
151419,5081,-235.50,0
151420,5631,-231.30,0
151421,6089,-226.63,0
151422,6239,-220.46,0
151423,5979,-213.50,0
151424,5442,-208.26,0
151425,4941,-207.80,0
151426,4730,-213.86,0
151427,4913,-225.49,0
151428,5415,-239.02,0
151429,5960,-249.69,0
151430,6248,-253.64,0
151431,6113,-249.61,0
151432,5623,-239.52,0
151433,5073,-227.85,0
151434,4727,-219.58,0
151435,4785,-217.79,0
151436,5197,-222.32,0
151437,5749,-230.24,0
151438,6132,-237.73,0
151439,6143,-242.17,0
151440,5745,-243.38,0
151441,5171,-243.53,0
151442,4728,-245.87,0
151443,4667,-252.74,0
151444,4972,-263.91,0
151445,5520,-276.53,0
151446,5997,-286.63,0
151447,6164,-291.26,0
151448,5892,-289.71,0
151449,5352,-283.76,0
151450,4862,-276.75,0
151451,4667,-271.78,0
151452,4864,-269.83,0
151453,5354,-269.32,0
151454,5879,-267.45,0
151455,6137,-262.20,0
151456,5977,-253.78,0
151457,5473,-244.97,0
151458,4936,-240.09,0
151459,4634,-242.74,0
151460,4698,-253.47,0
151461,5130,-269.06,0
151462,5703,-284.02,0
151463,6104,-292.99,0
151464,6095,-292.87,0
151465,5690,-283.97,0
151466,5118,-269.94,0
151467,4697,-256.18,0
151468,4621,-247.23,0
151469,4943,-244.75,0
151470,5484,-247.31,0
151471,5963,-251.78,0
151472,6076,-255.23,0
151473,5791,-256.54,0
151474,5244,-256.88,0
151475,4776,-258.81,0
151476,4593,-264.12,0
151477,4808,-272.08,0
151478,5297,-279.50,0
151479,5821,-282.57,0
151480,6071,-279.09,0
151481,5901,-269.75,0
151482,5404,-258.09,0
151483,4866,-249.10,0
151484,4569,-246.94,0
151485,4658,-252.64,0
151486,5092,-263.45,0
151487,5666,-274.26,0
151488,6062,-279.96,0
151489,6030,-277.55,0
151490,5613,-267.31,0
151491,5038,-252.84,0
151492,4629,-239.49,0
151493,4589,-231.60,0
151494,4927,-230.29,0
151495,5459,-233.34,0
151496,5936,-236.96,0
151497,6055,-238.09,0
151498,5762,-235.78,0
151499,5207,-231.42,0
151500,4733,-227.83,0
151501,4569,-227.36,0
151502,4799,-230.07,0
151503,5323,-233.35,0
151504,5868,-233.34,0
151505,6118,-226.96,0
151506,5935,-213.57,0
151507,5437,-195.62,0
151508,4911,-177.88,0
151509,4599,-165.07,0
151510,4694,-159.49,0
151511,5134,-160.19,0
151512,5694,-163.83,0
151513,6045,-166.65,0
151514,6023,-166.33,0
151515,5606,-163.02,0
151516,5039,-159.00,0
151517,4642,-157.29,0
151518,4623,-159.61,0
151519,4956,-165.12,0
151520,5526,-170.69,0
151521,5991,-172.69,0
151522,6105,-168.78,0
151523,5797,-159.06,0
151524,5263,-146.12,0
151525,4790,-133.84,0
151526,4627,-125.26,0
151527,4859,-120.96,0
151528,5365,-118.97,0
151529,5896,-116.30,0
151530,6141,-110.68,0
151531,5942,-101.75,0
151532,5446,-91.44,0
151533,4926,-83.18,0
151534,4650,-79.91,0
151535,4778,-82.02,0
151536,5225,-86.81,0
151537,5798,-89.79,0
151538,6156,-86.99,0
151539,6126,-76.80,0
151540,5719,-60.63,0
151541,5137,-42.23,0
151542,4767,-26.09,0
151543,4747,-15.34,0
151544,5095,-10.18,0
151545,5653,-8.16,0
151546,6087,-6.01,0
151547,6177,-1.61,0
151548,5854,4.78,0
151549,5297,10.64,0
151550,4823,12.58,0
151551,4669,8.35,0
151552,4907,-1.55,0
151553,5440,-13.94,0
151554,5963,-24.43,0
151555,6202,-29.37,0
151556,6000,-27.42,0
151557,5491,-20.13,0
151558,4961,-11.26,0
151559,4686,-4.88,0
151560,4805,-3.09,0
151561,5243,-5.12,0
151562,5798,-8.27,0
151563,6132,-9.82,0
151564,6082,-8.57,0
151565,5645,-5.50,0
151566,5080,-3.21,0
151567,4705,-4.55,0
151568,4715,-10.73,0
151569,5062,-20.13,0
151570,5634,-28.97,0
151571,6077,-33.26,0
151572,6153,-30.85,0
151573,5840,-22.35,0
151574,5287,-10.96,0
151575,4857,-0.81,0
151576,4763,5.41,0
151577,5080,8.46,0
151578,5668,12.72,0
151579,6249,24.34,0
151580,6509,48.53,0
151581,6328,87.18,0
151582,5829,137.74,0
151583,5292,193.88,0
151584,5028,247.72,0
151585,5149,292.78,0
151586,5596,325.84,0
151587,6141,346.90,0
151588,6471,357.83,0
151589,6375,360.74,0
151590,5960,356.86,0
151591,5384,346.52,0
151592,5025,330.11,0
151593,5032,309.41,0
151594,5389,288.07,0
151595,5948,270.63,0
151596,6346,260.52,0
151597,6378,258.29,0
151598,6020,260.96,0
151599,5433,262.86,0
151600,4967,257.97,0
151601,4854,242.71,0
151602,5098,217.86,0
151603,5586,188.11,0
151604,6079,159.33,0
151605,6234,135.62,0
151606,5974,117.65,0
151607,5413,102.52,0
151608,4859,85.24,0
151609,4597,61.29,0
151610,4739,29.24,0
151611,5200,-8.22,0
151612,5753,-45.55,0
151613,6075,-76.96,0
151614,5992,-98.76,0
151615,5541,-110.57,0
151616,4992,-115.01,0
151617,4629,-116.02,0
151618,4666,-116.60,0
151619,5075,-117.19,0
151620,5656,-115.80,0
151621,6091,-109.50,0
151622,6157,-96.46,0
151623,5819,-77.33,0
151624,5258,-55.29,0
151625,4797,-34.78,0
151626,4689,-19.48,0
151627,4947,-10.69,0
151628,5498,-6.99,0
151629,5951,-5.59,0
151630,6093,-4.33,0
151631,5786,-3.59,0
151632,5167,-6.94,0
151633,4593,-20.12,0
151634,4340,-48.20,0
151635,4551,-92.19,0
151636,5128,-146.90,0
151637,5916,-201.21,0
151638,6549,-239.90,0
151639,6893,-245.87,0
151640,6984,-201.92,0
151641,7040,-92.25,0
151642,7332,96.61,0
151643,8007,374.72,0
151644,9033,746.95,0
151645,10203,1210.77,0
151646,10958,1754.21,0
151647,10988,2353.55,0
151648,11005,2972.03,0
151649,10406,3564.24,0
151650,9392,4084.91,0
151651,8354,4492.56,0
151652,7438,4746.25,0
151653,6749,4803.78,0
151654,6209,4627.21,0
151655,5595,4194.97,0
151656,4865,3514.85,0
151657,4141,2631.07,0
151658,3613,1622.08,0
151659,3537,589.28,0
151660,3915,-360.32,0
151661,4633,-1133.08,0
151662,5414,-1665.12,0
151663,5907,-1931.94,0
151664,5954,-1949.59,0
151665,5585,-1767.87,0
151666,5071,-1457.62,0
151667,4755,-1095.34,0
151668,4779,-748.26,0
151669,5127,-463.86,0
151670,5662,-265.88,0
151671,6047,-156.66,0
151672,6060,-123.16,0
151673,5676,-144.46,0
151674,5092,-198.77,0
151675,4664,-267.79,0
151676,4573,-337.87,0
151677,4873,-399.04,0
151678,5432,-443.97,0
151679,5938,-467.96,0
151680,6107,-469.62,0
151681,5870,-451.59,0
151682,5334,-420.54,0
151683,4830,-385.72,0
151684,4612,-356.17,0
151685,4785,-337.55,0
151686,5269,-330.51,0
151687,5815,-331.41,0
151688,6114,-334.65,0
151689,5973,-335.40,0
151690,5489,-331.92,0
151691,4935,-326.27,0
151692,4607,-322.75,0
151693,4651,-324.88,0
151694,5066,-332.96,0
151695,5633,-343.85,0
151696,6049,-352.61,0
151697,6068,-354.85,0
151698,5694,-348.90,0
151699,5152,-336.66,0
151700,4732,-322.52,0
151701,4668,-310.79,0
151702,4983,-303.18,0
151703,5551,-298.10,0
151704,6066,-291.73,0
151705,6217,-280.12,0
151706,5966,-261.41,0
151707,5450,-237.16,0
151708,4969,-211.73,0
151709,4775,-189.85,0
151710,4979,-174.01,0
151711,5492,-163.23,0
151712,6024,-153.97,0
151713,6335,-142.21,0
151714,6210,-125.62,0
151715,5765,-104.66,0
151716,5252,-82.26,0
151717,4943,-62.05,0
151718,5025,-46.10,0
151719,5454,-33.76,0
151720,6046,-22.02,0
151721,6441,-7.15,0
151722,6442,13.28,0
151723,6057,38.74,0
151724,5486,65.37,0
151725,5055,87.54,0
151726,4986,100.42,0
151727,5331,102.49,0
151728,5908,96.45,0
151729,6375,88.04,0
151730,6519,83.25,0
151731,6251,85.43,0
151732,5712,93.91,0
151733,5233,104.88,0
151734,5068,113.97,0
151735,5283,119.03,0
151736,5810,121.41,0
151737,6353,124.89,0
151738,6629,133.39,0
151739,6489,148.69,0
151740,6009,169.26,0
151741,5461,190.73,0
151742,5163,207.91,0
151743,5249,217.48,0
151744,5690,219.64,0
151745,6277,217.94,0
151746,6677,217.36,0
151747,6691,222.08,0
151748,6330,233.63,0
151749,5796,250.61,0
151750,5390,269.78,0
151751,5348,288.08,0
151752,5681,304.12,0
151753,6241,318.60,0
151754,6724,333.36,0
151755,6850,349.82,0
151756,6566,367.76,0
151757,6043,384.79,0
151758,5533,397.32,0
151759,5353,402.41,0
151760,5578,399.50,0
151761,6107,391.10,0
151762,6654,381.94,0
151763,6928,376.96,0
151764,6787,379.16,0
151765,6333,388.45,0
151766,5813,402.04,0
151767,5501,416.26,0
151768,5596,428.50,0
151769,6038,438.23,0
151770,6586,446.71,0
151771,6954,455.76,0
151772,6922,466.04,0
151773,6537,476.19,0
151774,5991,483.22,0
151775,5592,484.24,0
151776,5539,478.30,0
151777,5908,467.24,0
151778,6471,455.28,0
151779,6930,447.31,0
151780,7030,446.72,0
151781,6749,453.60,0
151782,6234,464.60,0
151783,5728,474.78,0
151784,5549,480.05,0
151785,5787,478.87,0
151786,6287,472.65,0
151787,6799,464.80,0
151788,7031,458.59,0
151789,6836,455.23,0
151790,6333,453.05,0
151791,5766,448.27,0
151792,5444,436.97,0
151793,5555,417.28,0
151794,5993,390.69,0
151795,6545,361.64,0
151796,6877,335.46,0
151797,6808,315.68,0
151798,6368,302.18,0
151799,5775,291.27,0
151800,5326,277.62,0
151801,5254,256.86,0
151802,5587,227.52,0
151803,6109,191.46,0
151804,6539,152.72,0
151805,6606,115.35,0
151806,6270,81.44,0
151807,5680,50.30,0
151808,5170,19.25,0
151809,4966,-14.49,0
151810,5197,-51.84,0
151811,5691,-90.99,0
151812,6194,-128.27,0
151813,6388,-160.15,0
151814,6184,-185.22,0
151815,5668,-205.09,0
151816,5126,-223.43,0
151817,4831,-243.77,0
151818,4940,-267.35,0
151819,5379,-292.37,0
151820,5929,-315.00,0
151821,6264,-331.54,0
151822,6209,-340.32,0
151823,5776,-342.68,0
151824,5221,-342.39,0
151825,4823,-343.79,0
151826,4816,-349.50,0
151827,5165,-359.06,0
151828,5725,-369.34,0
151829,6162,-376.42,0
151830,6271,-377.68,0
151831,5948,-373.01,0
151832,5395,-364.83,0
151833,4918,-356.95,0
151834,4783,-352.62,0
151835,5020,-352.74,0
151836,5552,-355.39,0
151837,6080,-357.14,0
151838,6310,-354.87,0
151839,6126,-347.32,0
151840,5632,-335.68,0
151841,5108,-323.00,0
151842,4839,-312.39,0
151843,4956,-305.34,0
151844,5405,-301.02,0
151845,5970,-297.05,0
151846,6323,-291.09,0
151847,6267,-282.00,0
151848,5852,-270.55,0
151849,5298,-259.16,0
151850,4934,-250.56,0
151851,4935,-246.07,0
151852,5290,-244.52,0
151853,5855,-242.89,0
151854,6288,-238.12,0
151855,6377,-228.71,0
151856,6053,-215.62,0
151857,5510,-201.88,0
151858,5043,-191.20,0
151859,4913,-186.09,0
151860,5170,-186.41,0
151861,5715,-189.35,0
151862,6221,-190.82,0
151863,6448,-187.48,0
151864,6233,-178.36,0
151865,5720,-165.40,0
151866,5167,-152.68,0
151867,4899,-144.54,0
151868,5013,-143.52,0
151869,5458,-149.22,0
151870,6018,-158.94,0
151871,6352,-169.24,0
151872,6266,-177.53,0
151873,5829,-183.21,0
151874,5270,-187.82,0
151875,4893,-193.73,0
151876,4901,-202.26,0
151877,5267,-212.47,0
151878,5831,-221.55,0
151879,6277,-226.36,0
151880,6332,-225.06,0
151881,6009,-218.17,0
151882,5465,-208.55,0
151883,4993,-200.01,0
151884,4863,-195.42,0
151885,5119,-195.32,0
151886,5643,-197.90,0
151887,6138,-200.30,0
151888,6325,-200.34,0
151889,6113,-197.85,0
151890,5585,-194.84,0
151891,5053,-194.52,0
151892,4792,-199.53,0
151893,4933,-210.32,0
151894,5381,-224.64,0
151895,5933,-238.65,0
151896,6251,-248.85,0
151897,6167,-253.64,0
151898,5726,-253.95,0
151899,5167,-252.66,0
151900,4817,-253.00,0
151901,4845,-256.59,0
151902,5228,-262.20,0
151903,5790,-266.48,0
151904,6221,-265.87,0
151905,6262,-258.62,0
151906,5915,-245.84,0
151907,5341,-231.39,0
151908,4869,-220.24,0
151909,4763,-216.30,0
151910,5034,-220.41,0
151911,5581,-229.95,0
151912,6082,-240.25,0
151913,6275,-246.92,0
151914,6056,-247.77,0
151915,5521,-243.62,0
151916,5029,-237.46,0
151917,4793,-232.57,0
151918,4960,-230.23,0
151919,5441,-229.04,0
151920,5983,-225.99,0
151921,6297,-218.53,0
151922,6181,-206.23,0
151923,5712,-191.49,0
151924,5141,-178.82,0
151925,4791,-172.86,0
151926,4817,-176.00,0
151927,5193,-186.92,0
151928,5750,-201.44,0
151929,6173,-214.69,0
151930,6236,-223.17,0
151931,5878,-225.81,0
151932,5311,-223.97,0
151933,4885,-220.56,0
151934,4774,-218.19,0
151935,5059,-217.49,0
151936,5593,-216.99,0
151937,6072,-214.44,0
151938,6254,-208.50,0
151939,6000,-199.90,0
151940,5455,-191.41,0
151941,4940,-186.85,0
151942,4698,-189.28,0
151943,4868,-199.08,0
151944,5344,-213.57,0
151945,5886,-228.17,0
151946,6195,-238.62,0
151947,6085,-242.77,0
151948,5624,-241.27,0
151949,5080,-237.07,0
151950,4736,-233.70,0
151951,4766,-233.19,0
151952,5160,-235.10,0
151953,5720,-237.14,0
151954,6141,-236.74,0
151955,6164,-232.47,0
151956,5793,-224.92,0
151957,5217,-216.72,0
151958,4779,-211.50,0
151959,4687,-211.84,0
151960,4982,-217.65,0
151961,5529,-226.09,0
151962,6009,-233.08,0
151963,6167,-235.51,0
151964,5926,-232.74,0
151965,5403,-226.84,0
151966,4901,-221.25,0
151967,4682,-218.74,0
151968,4857,-219.82,0
151969,5353,-222.53,0
151970,5892,-223.63,0
151971,6193,-220.39,0
151972,6069,-212.07,0
151973,5592,-200.42,0
151974,5046,-189.09,0
151975,4706,-181.93,0
151976,4755,-180.84,0
151977,5184,-184.75,0
151978,5761,-190.08,0
151979,6177,-192.47,0
151980,6183,-188.79,0
151981,5814,-178.71,0
151982,5249,-164.97,0
151983,4823,-151.86,0
151984,4757,-142.84,0
151985,5062,-138.62,0
151986,5603,-137.07,0
151987,6086,-134.88,0
151988,6217,-129.70,0
151989,5964,-121.59,0
151990,5410,-113.07,0
151991,4906,-107.91,0
151992,4690,-109.01,0
151993,4886,-116.70,0
151994,5384,-128.32,0
151995,5939,-139.39,0
151996,6231,-145.70,0
151997,6111,-144.97,0
151998,5637,-137.76,0
151999,5085,-127.00,0
152000,4745,-116.56,0
152001,4810,-109.28,0
152002,5209,-105.74,0
152003,5784,-104.43,0
152004,6166,-103.11,0
152005,6171,-100.27,0
152006,5785,-96.14,0
152007,5213,-92.74,0
152008,4775,-92.73,0
152009,4699,-97.76,0
152010,5002,-107.26,0
152011,5548,-118.58,0
152012,6030,-128.30,0
152013,6168,-133.92,0
152014,5907,-134.94,0
152015,5366,-133.08,0
152016,4895,-131.19,0
152017,4715,-131.41,0
152018,4939,-133.41,0
152019,5478,-134.17,0
152020,6037,-129.42,0
152021,6314,-115.78,0
152022,6161,-92.69,0
152023,5667,-63.31,0
152024,5106,-33.64,0
152025,4756,-10.22,0
152026,4824,2.48,0
152027,5239,3.66,0
152028,5796,-4.05,0
152029,6177,-16.27,0
152030,6176,-28.95,0
152031,5790,-39.84,0
152032,5212,-48.82,0
152033,4809,-57.04,0
152034,4769,-65.39,0
152035,5122,-72.93,0
152036,5720,-76.74,0
152037,6256,-73.06,0
152038,6451,-58.85,0
152039,6212,-32.98,0
152040,5685,3.03,0
152041,5206,45.30,0
152042,4995,88.89,0
152043,5207,129.52,0
152044,5684,164.57,0
152045,6193,192.82,0
152046,6451,213.58,0
152047,6299,225.92,0
152048,5829,228.85,0
152049,5293,222.01,0
152050,4993,206.75,0
152051,5107,186.72,0
152052,5568,167.61,0
152053,6154,155.76,0
152054,6535,156.00,0
152055,6477,169.57,0
152056,6076,193.12,0
152057,5461,219.46,0
152058,5031,240.18,0
152059,4950,248.78,0
152060,5253,242.95,0
152061,5774,224.55,0
152062,6198,197.92,0
152063,6294,167.36,0
152064,5970,135.42,0
152065,5410,102.49,0
152066,4907,67.77,0
152067,4714,30.97,0
152068,4921,-6.31,0
152069,5428,-40.64,0
152070,5957,-68.13,0
152071,6208,-86.16,0
152072,6031,-94.56,0
152073,5526,-95.93,0
152074,5005,-94.74,0
152075,4708,-95.20,0
152076,4786,-99.10,0
152077,5189,-105.36,0
152078,5743,-111.49,0
152079,6091,-115.49,0
152080,6047,-117.13,0
152081,5647,-118.10,0
152082,5109,-121.21,0
152083,4720,-128.54,0
152084,4702,-139.75,0
152085,5060,-151.65,0
152086,5619,-159.39,0
