sample,adc,filtered,lead_off
72680,5482,-135.91,0
72681,5450,-146.42,0
72682,5401,-154.61,0
72683,5356,-160.74,0
72684,5335,-165.58,0
72685,5336,-169.95,0
72686,5360,-174.49,0
72687,5391,-179.58,0
72688,5401,-185.42,0
72689,5379,-192.08,0
72690,5332,-199.53,0
72691,5286,-207.70,0
72692,5261,-216.46,0
72693,5263,-225.42,0
72694,5299,-233.91,0
72695,5347,-241.08,0
72696,5377,-246.06,0
72697,5377,-248.23,0
72698,5348,-247.46,0
72699,5314,-244.18,0
72700,5292,-239.16,0
72701,5290,-233.13,0
72702,5316,-226.55,0
72703,5357,-219.66,0
72704,5380,-212.65,0
72705,5375,-205.93,0
72706,5341,-200.22,0
72707,5288,-196.51,0
72708,5259,-195.71,0
72709,5251,-198.16,0
72710,5273,-203.21,0
72711,5314,-209.33,0
72712,5360,-214.68,0
72713,5379,-217.68,0
72714,5370,-217.45,0
72715,5341,-213.96,0
72716,5315,-207.83,0
72717,5304,-199.89,0
72718,5315,-190.81,0
72719,5351,-181.02,0
72720,5391,-170.82,0
72721,5418,-160.58,0
72722,5409,-150.84,0
72723,5372,-142.26,0
72724,5332,-135.56,0
72725,5307,-131.25,0
72726,5310,-129.36,0
72727,5335,-129.29,0
72728,5376,-130.02,0
72729,5405,-130.53,0
72730,5408,-130.18,0
72731,5381,-128.86,0
72732,5338,-126.96,0
72733,5302,-125.11,0
72734,5289,-123.89,0
72735,5309,-123.54,0
72736,5354,-123.90,0
72737,5400,-124.44,0
72738,5418,-124.41,0
72739,5411,-123.16,0
72740,5386,-120.32,0
72741,5358,-115.83,0
72742,5350,-109.76,0
72743,5368,-102.19,0
72744,5405,-93.16,0
72745,5444,-82.84,0
72746,5462,-71.73,0
72747,5457,-60.70,0
72748,5428,-50.86,0
72749,5398,-43.17,0
72750,5376,-38.06,0
72751,5373,-35.18,0
72752,5399,-33.69,0
72753,5438,-32.67,0
72754,5473,-31.43,0
72755,5479,-29.66,0
72756,5462,-27.32,0
72757,5427,-24.56,0
72758,5393,-21.57,0
72759,5380,-18.50,0
72760,5389,-15.48,0
72761,5421,-12.72,0
72762,5450,-10.58,0
72763,5457,-9.46,0
72764,5442,-9.77,0
72765,5409,-11.71,0
72766,5378,-15.14,0
72767,5357,-19.47,0
72768,5374,-23.78,0
72769,5407,-27.07,0
72770,5445,-28.57,0
72771,5466,-27.93,0
72772,5457,-25.40,0
72773,5425,-21.73,0
72774,5390,-17.92,0
72775,5379,-14.80,0
72776,5389,-12.62,0
72777,5428,-10.89,0
72778,5471,-8.66,0
72779,5499,-4.99,0
72780,5496,0.52,0
72781,5461,7.45,0
72782,5421,14.64,0
72783,5385,20.63,0
72784,5380,24.28,0
72785,5403,25.20,0
72786,5444,23.81,0
72787,5485,21.18,0
72788,5501,18.54,0
72789,5487,16.96,0
72790,5457,17.02,0
72791,5421,18.83,0
72792,5404,22.08,0
72793,5421,26.31,0
72794,5456,31.03,0
72795,5501,35.86,0
72796,5523,40.58,0
72797,5515,45.06,0
72798,5487,49.13,0
72799,5452,52.60,0
72800,5434,55.37,0
72801,5443,57.60,0
72802,5483,59.71,0
72803,5523,62.33,0
72804,5553,65.98,0
72805,5550,70.81,0
72806,5529,76.43,0
72807,5498,82.10,0
72808,5476,87.09,0
72809,5474,91.13,0
72810,5501,94.45,0
72811,5546,97.58,0
72812,5599,101.14,0
72813,5640,105.71,0
72814,5664,111.97,0
72815,5681,120.85,0
72816,5701,133.63,0
72817,5735,151.82,0
72818,5776,176.74,0
72819,5824,208.79,0
72820,5867,246.90,0
72821,5887,288.31,0
72822,5876,329.15,0
72823,5836,365.28,0
72824,5804,393.26,0
72825,5796,411.16,0
72826,5813,419.08,0
72827,5839,419.04,0
72828,5873,414.19,0
72829,5898,407.64,0
72830,5898,401.62,0
72831,5868,397.19,0
72832,5819,394.38,0
72833,5772,392.43,0
72834,5745,390.08,0
72835,5747,385.93,0
72836,5764,378.75,0
72837,5775,367.79,0
72838,5767,352.92,0
72839,5713,334.45,0
72840,5645,312.93,0
72841,5578,288.81,0
72842,5535,262.33,0
72843,5514,233.73,0
72844,5522,203.41,0
72845,5531,171.91,0
72846,5520,139.93,0
72847,5476,108.10,0
72848,5410,76.80,0
72849,5353,46.05,0
72850,5324,15.78,0
72851,5332,-13.75,0
72852,5366,-41.58,0
72853,5414,-66.08,0
72854,5445,-85.49,0
72855,5445,-98.47,0
72856,5419,-104.62,0
72857,5391,-104.62,0
72858,5375,-99.94,0
72859,5379,-92.20,0
72860,5411,-82.74,0
72861,5460,-72.48,0
72862,5503,-61.94,0
72863,5507,-51.37,0
72864,5493,-41.03,0
72865,5455,-31.30,0
72866,5414,-22.72,0
72867,5382,-15.84,0
72868,5367,-11.30,0
72869,5367,-9.90,0
72870,5359,-12.68,0
72871,5330,-20.82,0
72872,5302,-35.40,0
72873,5306,-56.71,0
72874,5357,-83.20,0
72875,5479,-110.42,0
72876,5724,-130.58,0
72877,6099,-132.78,0
72878,6585,-103.50,0
72879,7154,-27.47,0
72880,7772,110.95,0
72881,8398,325.78,0
72882,9044,627.04,0
72883,9693,1018.60,0
72884,10358,1496.94,0
72885,10948,2050.93,0
72886,11009,2661.30,0
72887,11014,3297.99,0
72888,10999,3918.53,0
72889,10835,4473.32,0
72890,10071,4915.36,0
72891,8767,5204.55,0
72892,7186,5303.14,0
72893,5678,5171.14,0
72894,4496,4771.61,0
72895,3737,4086.64,0
72896,3353,3135.40,0
72897,3269,1983.38,0
72898,3401,737.05,0
72899,3675,-474.60,0
72900,4035,-1524.94,0
72901,4423,-2313.30,0
72902,4776,-2781.63,0
72903,5069,-2921.43,0
72904,5272,-2770.84,0
72905,5371,-2403.55,0
72906,5387,-1912.46,0
72907,5357,-1391.89,0
72908,5317,-921.60,0
72909,5284,-555.65,0
72910,5270,-317.99,0
72911,5270,-204.83,0
72912,5275,-192.46,0
72913,5257,-247.33,0
72914,5227,-335.67,0
72915,5191,-430.18,0
72916,5173,-512.89,0
72917,5179,-574.55,0
72918,5201,-612.16,0
72919,5247,-626.42,0
72920,5291,-620.15,0
72921,5308,-597.70,0
72922,5289,-564.83,0
72923,5258,-528.51,0
72924,5233,-495.92,0
72925,5225,-472.62,0
72926,5241,-460.83,0
72927,5278,-458.84,0
72928,5321,-461.94,0
72929,5353,-464.48,0
72930,5356,-462.11,0
72931,5339,-453.27,0
72932,5318,-439.38,0
72933,5315,-423.56,0
72934,5331,-408.69,0
72935,5373,-395.85,0
72936,5423,-383.99,0
72937,5460,-370.73,0
72938,5469,-354.03,0
72939,5453,-333.56,0
72940,5423,-311.18,0
72941,5401,-290.13,0
72942,5407,-273.49,0
72943,5447,-262.54,0
72944,5494,-256.03,0
72945,5536,-250.79,0
72946,5554,-243.34,0
72947,5535,-231.66,0
72948,5503,-216.20,0
72949,5482,-199.59,0
72950,5481,-185.08,0
72951,5511,-174.77,0
72952,5551,-168.44,0
72953,5595,-163.82,0
72954,5628,-157.90,0
72955,5613,-148.51,0
72956,5585,-135.47,0
72957,5555,-120.70,0
72958,5544,-107.17,0
72959,5555,-97.30,0
72960,5593,-91.67,0
72961,5641,-88.84,0
72962,5678,-86.15,0
72963,5683,-81.06,0
72964,5660,-72.43,0
72965,5639,-61.00,0
72966,5611,-48.90,0
72967,5613,-38.39,0
72968,5637,-30.74,0
72969,5693,-25.67,0
72970,5741,-21.55,0
72971,5765,-16.19,0
72972,5766,-7.94,0
72973,5749,3.54,0
72974,5725,17.25,0
72975,5726,31.55,0
72976,5755,45.07,0
72977,5793,57.44,0
72978,5850,69.35,0
72979,5876,81.96,0
72980,5880,96.06,0
72981,5847,111.46,0
72982,5827,126.80,0
72983,5823,140.22,0
72984,5849,150.46,0
72985,5902,157.76,0
72986,5966,163.93,0
72987,6014,171.65,0
72988,6038,183.26,0
72989,6031,199.73,0
72990,6013,220.34,0
72991,6008,243.02,0
72992,6028,265.47,0
72993,6073,286.19,0
72994,6135,305.05,0
72995,6193,323.06,0
72996,6219,341.62,0
72997,6212,361.59,0
72998,6193,382.64,0
72999,6178,403.36,0
73000,6180,422.03,0
73001,6208,437.55,0
73002,6264,449.98,0
73003,6317,460.45,0
73004,6353,470.62,0
73005,6357,481.85,0
73006,6335,494.56,0
73007,6311,508.04,0
73008,6302,520.93,0
73009,6320,531.95,0
73010,6361,540.64,0
73011,6406,547.50,0
73012,6436,553.58,0
73013,6428,559.77,0
73014,6394,566.08,0
73015,6350,571.44,0
73016,6327,574.15,0
73017,6323,572.82,0
73018,6347,567.17,0
73019,6387,558.26,0
73020,6419,548.00,0
73021,6430,538.40,0
73022,6405,530.77,0
73023,6367,525.30,0
73024,6339,521.14,0
73025,6334,517.09,0
73026,6354,512.33,0
73027,6395,506.97,0
73028,6433,501.83,0
73029,6444,497.94,0
73030,6421,495.80,0
73031,6371,494.85,0
73032,6315,493.53,0
73033,6265,489.72,0
73034,6236,481.48,0
73035,6233,467.57,0
73036,6240,447.70,0
73037,6240,422.42,0
73038,6193,392.83,0
73039,6124,360.03,0
73040,6044,324.65,0
73041,5975,286.77,0
73042,5930,246.36,0
73043,5907,203.63,0
73044,5898,159.28,0
73045,5876,114.19,0
73046,5833,69.05,0
73047,5760,24.01,0
73048,5673,-21.41,0
73049,5597,-67.99,0
73050,5545,-116.31,0
73051,5530,-166.18,0
73052,5537,-216.46,0
73053,5544,-265.26,0
73054,5533,-310.54,0
73055,5492,-350.84,0
73056,5436,-385.71,0
73057,5383,-415.71,0
73058,5352,-441.94,0
73059,5346,-465.32,0
73060,5371,-486.23,0
73061,5404,-504.42,0
73062,5421,-519.35,0
73063,5409,-530.58,0
73064,5373,-538.20,0
73065,5323,-543.00,0
73066,5295,-546.18,0
73067,5295,-548.91,0
73068,5319,-551.75,0
73069,5352,-554.54,0
73070,5378,-556.63,0
73071,5377,-557.42,0
73072,5352,-556.82,0
73073,5317,-555.27,0
73074,5296,-553.46,0
73075,5287,-551.85,0
73076,5304,-550.34,0
73077,5335,-548.40,0
73078,5372,-545.41,0
73079,5389,-541.06,0
73080,5373,-535.41,0
73081,5333,-528.97,0
73082,5300,-522.59,0
73083,5290,-517.10,0
73084,5309,-512.88,0
73085,5360,-509.52,0
73086,5401,-505.89,0
73087,5428,-500.61,0
73088,5431,-492.77,0
73089,5390,-482.36,0
73090,5351,-470.30,0
73091,5326,-458.17,0
73092,5329,-447.55,0
73093,5361,-439.34,0
73094,5408,-433.53,0
73095,5437,-429.28,0
73096,5446,-425.45,0
73097,5432,-421.14,0
73098,5402,-415.88,0
73099,5381,-409.62,0
73100,5380,-402.44,0
73101,5405,-394.35,0
73102,5449,-385.28,0
73103,5487,-375.16,0
73104,5503,-364.08,0
73105,5483,-352.43,0
73106,5444,-341.02,0
73107,5410,-330.91,0
73108,5400,-323.03,0
73109,5419,-317.70,0
73110,5462,-314.40,0
73111,5504,-311.94,0
73112,5527,-308.94,0
73113,5518,-304.41,0
73114,5479,-298.19,0
73115,5440,-291.00,0
73116,5412,-284.02,0
73117,5417,-278.38,0
73118,5448,-274.65,0
73119,5497,-272.61,0
73120,5532,-271.43,0
73121,5535,-270.00,0
73122,5506,-267.46,0
73123,5469,-263.59,0
73124,5440,-258.78,0
73125,5431,-253.72,0
73126,5449,-248.98,0
73127,5488,-244.85,0
73128,5523,-241.35,0
73129,5532,-238.34,0
73130,5514,-235.69,0
73131,5480,-233.43,0
73132,5447,-231.68,0
73133,5429,-230.47,0
73134,5435,-229.65,0
73135,5468,-228.94,0
73136,5509,-228.07,0
73137,5529,-226.83,0
73138,5517,-225.13,0
73139,5482,-223.11,0
73140,5438,-221.15,0
73141,5411,-219.75,0
73142,5406,-219.31,0
73143,5432,-219.94,0
73144,5461,-221.45,0
73145,5481,-223.55,0
73146,5476,-226.01,0
73147,5440,-228.82,0
73148,5391,-232.23,0
73149,5351,-236.54,0
73150,5335,-241.98,0
73151,5346,-248.51,0
73152,5385,-255.78,0
73153,5419,-263.18,0
73154,5423,-269.96,0
73155,5400,-275.51,0
73156,5357,-279.61,0
73157,5311,-282.52,0
73158,5296,-284.77,0
73159,5307,-286.83,0
73160,5340,-288.89,0
73161,5378,-290.75,0
73162,5391,-292.06,0
73163,5373,-292.62,0
73164,5330,-292.59,0
73165,5287,-292.53,0
73166,5254,-293.16,0
73167,5249,-294.95,0
73168,5276,-298.02,0
73169,5317,-302.05,0
73170,5339,-306.42,0
73171,5333,-310.43,0
73172,5301,-313.62,0
73173,5255,-315.96,0
73174,5218,-317.75,0
73175,5214,-319.39,0
73176,5242,-321.06,0
73177,5286,-322.54,0
73178,5330,-323.22,0
73179,5344,-322.39,0
73180,5327,-319.52,0
73181,5287,-314.55,0
73182,5256,-307.96,0
73183,5241,-300.51,0
73184,5256,-292.96,0
73185,5295,-285.80,0
73186,5332,-279.22,0
73187,5352,-273.24,0
73188,5344,-267.83,0
73189,5315,-263.03,0
73190,5270,-258.87,0
73191,5246,-255.36,0
73192,5248,-252.44,0
73193,5274,-250.00,0
73194,5313,-247.88,0
73195,5341,-245.95,0
73196,5343,-244.10,0
73197,5317,-242.30,0
73198,5277,-240.54,0
73199,5250,-238.81,0
73200,5244,-237.02,0
73201,5266,-234.99,0
73202,5309,-232.48,0
73203,5349,-229.30,0
73204,5360,-225.36,0
73205,5341,-220.69,0
73206,5306,-215.52,0
73207,5272,-210.23,0
73208,5264,-205.15,0
73209,5280,-200.38,0
73210,5318,-195.78,0
73211,5351,-191.05,0
73212,5362,-186.09,0
73213,5348,-181.12,0
73214,5315,-176.74,0
73215,5277,-173.54,0
73216,5260,-171.85,0
73217,5266,-171.44,0
73218,5308,-171.61,0
73219,5350,-171.41,0
73220,5380,-169.91,0
73221,5376,-166.58,0
73222,5349,-161.49,0
73223,5317,-155.27,0
73224,5294,-148.72,0
73225,5295,-142.43,0
73226,5319,-136.55,0
73227,5358,-130.94,0
73228,5390,-125.42,0
73229,5396,-119.97,0
73230,5366,-114.82,0
73231,5322,-110.48,0
73232,5287,-107.53,0
73233,5264,-106.42,0
73234,5271,-107.22,0
73235,5308,-109.67,0
73236,5352,-113.21,0
73237,5376,-117.10,0
73238,5369,-120.43,0
73239,5340,-122.37,0
73240,5304,-122.40,0
73241,5286,-120.36,0
73242,5298,-116.41,0
73243,5334,-110.87,0
73244,5380,-104.12,0
73245,5406,-96.52,0
73246,5397,-88.54,0
73247,5362,-80.81,0
73248,5324,-74.17,0
73249,5303,-69.35,0
73250,5306,-66.58,0
73251,5337,-65.40,0
73252,5384,-64.78,0
73253,5417,-63.60,0
73254,5422,-61.03,0
73255,5397,-56.87,0
73256,5358,-51.61,0
73257,5329,-46.14,0
73258,5320,-41.27,0
73259,5334,-37.42,0
73260,5370,-34.53,0
73261,5410,-32.32,0
73262,5430,-30.48,0
73263,5420,-28.74,0
73264,5383,-26.90,0
73265,5349,-24.93,0
73266,5331,-22.84,0
73267,5342,-20.63,0
73268,5379,-18.17,0
73269,5421,-15.25,0
73270,5450,-11.70,0
73271,5429,-7.53,0
73272,5415,-3.11,0
73273,5383,1.02,0
73274,5364,4.48,0
73275,5372,7.42,0
73276,5405,10.44,0
73277,5452,14.28,0
73278,5484,19.52,0
73279,5489,26.28,0
73280,5465,34.13,0
73281,5432,42.18,0
73282,5411,49.48,0
73283,5414,55.47,0
73284,5445,60.33,0
73285,5483,64.81,0
73286,5541,69.86,0
73287,5566,76.24,0
73288,5545,84.31,0
73289,5514,93.88,0
73290,5468,104.14,0
73291,5469,113.94,0
73292,5522,122.42,0
73293,5611,129.76,0
73294,5710,137.64,0
73295,5788,148.93,0
73296,5822,166.60,0
73297,5805,192.62,0
73298,5776,226.92,0
73299,5757,267.17,0
73300,5758,309.51,0
73301,5789,349.57,0
73302,5834,383.60,0
73303,5872,409.18,0
73304,5881,425.51,0
73305,5845,433.25,0
73306,5798,434.03,0
73307,5759,429.73,0
73308,5750,422.23,0
73309,5769,413.22,0
73310,5797,404.12,0
73311,5815,395.88,0
73312,5800,388.57,0
73313,5756,381.34,0
73314,5699,372.61,0
73315,5636,360.75,0
73316,5596,344.76,0
73317,5586,324.54,0
73318,5598,300.88,0
73319,5614,275.03,0
73320,5608,248.26,0
73321,5570,221.45,0
73322,5505,194.91,0
73323,5433,168.43,0
73324,5377,141.54,0
73325,5353,113.90,0
73326,5366,85.50,0
73327,5393,56.76,0
73328,5407,28.53,0
73329,5399,1.75,0
73330,5347,-22.76,0
73331,5308,-44.62,0
73332,5279,-63.73,0
73333,5276,-79.90,0
73334,5307,-92.69,0
73335,5358,-101.42,0
73336,5408,-105.54,0
73337,5431,-104.86,0
73338,5421,-99.71,0
73339,5386,-90.91,0
73340,5348,-79.71,0
73341,5335,-67.50,0
73342,5352,-55.58,0
73343,5389,-44.86,0
73344,5433,-35.81,0
73345,5448,-28.60,0
73346,5419,-23.29,0
73347,5348,-20.18,0
73348,5263,-20.06,0
73349,5183,-24.28,0
73350,5151,-34.39,0
73351,5193,-51.50,0
73352,5310,-75.19,0
73353,5459,-102.28,0
73354,5662,-126.18,0
73355,5930,-137.04,0
73356,6287,-122.31,0
73357,6770,-67.47,0
73358,7362,43.09,0
73359,8028,224.58,0
73360,8723,489.46,0
73361,9404,844.61,0
73362,10044,1288.91,0
73363,10614,1812.38,0
73364,10962,2396.78,0
73365,10986,3016.22,0
73366,10979,3636.71,0
73367,10816,4217.06,0
73368,10203,4712.74,0
73369,9133,5078.80,0
73370,7714,5269.19,0
73371,6196,5236.43,0
73372,4856,4937.64,0
73373,3899,4348.17,0
73374,3358,3477.86,0
73375,3197,2381.43,0
73376,3332,1156.52,0
73377,3652,-71.46,0
73378,4043,-1172.64,0
73379,4429,-2037.19,0
73380,4738,-2594.33,0
73381,4975,-2822.23,0
73382,5144,-2747.45,0
73383,5269,-2435.41,0
73384,5348,-1974.82,0
73385,5399,-1459.93,0
73386,5411,-974.27,0
73387,5383,-578.72,0
73388,5324,-305.69,0
73389,5249,-159.64,0
73390,5191,-122.99,0
73391,5161,-165.00,0
73392,5177,-251.22,0
73393,5214,-350.93,0
73394,5256,-441.69,0
73395,5282,-510.41,0
73396,5283,-552.21,0
73397,5254,-567.88,0
73398,5220,-561.57,0
73399,5201,-539.15,0
73400,5217,-507.34,0
73401,5257,-472.92,0
73402,5306,-441.92,0
73403,5344,-418.60,0
73404,5353,-404.58,0
73405,5330,-398.62,0
73406,5296,-397.24,0
73407,5275,-396.15,0
73408,5275,-391.85,0
73409,5301,-382.86,0
73410,5339,-370.06,0
73411,5372,-356.05,0
73412,5387,-343.79,0
73413,5374,-335.17,0
73414,5349,-330.12,0
73415,5329,-326.81,0
73416,5335,-322.58,0
73417,5366,-315.28,0
73418,5408,-304.11,0
73419,5452,-289.93,0
73420,5480,-274.65,0
73421,5476,-260.12,0
73422,5452,-247.24,0
73423,5429,-235.63,0
73424,5420,-224.07,0
73425,5425,-211.39,0
73426,5472,-197.36,0
73427,5519,-182.88,0
73428,5549,-169.48,0
73429,5544,-158.47,0
73430,5524,-150.25,0
73431,5500,-144.16,0
73432,5483,-138.71,0
73433,5491,-132.21,0
73434,5531,-123.59,0
73435,5581,-112.89,0
73436,5625,-101.04,0
73437,5640,-89.26,0
73438,5623,-78.35,0
73439,5592,-68.36,0
73440,5567,-58.68,0
73441,5569,-48.53,0
73442,5599,-37.45,0
73443,5654,-25.60,0
73444,5713,-13.62,0
73445,5733,-2.21,0
73446,5735,8.37,0
73447,5712,18.40,0
73448,5687,28.71,0
73449,5678,40.23,0
73450,5697,53.50,0
73451,5742,68.24,0
73452,5784,83.38,0
73453,5813,97.42,0
73454,5815,109.03,0
73455,5791,117.63,0
73456,5770,123.64,0
73457,5767,128.34,0
73458,5786,133.45,0
73459,5829,140.50,0
73460,5882,150.23,0
73461,5927,162.37,0
73462,5949,176.02,0
73463,5940,190.19,0
73464,5914,204.34,0
73465,5892,218.44,0
73466,5891,232.68,0
73467,5914,246.99,0
73468,5957,260.81,0
73469,6008,273.11,0
73470,6035,282.95,0
73471,6034,290.00,0
73472,6017,294.88,0
73473,6007,299.02,0
73474,6018,304.25,0
73475,6055,312.29,0
73476,6118,324.24,0
73477,6185,340.25,0
73478,6235,359.69,0
73479,6250,381.51,0
73480,6240,404.63,0
73481,6219,428.18,0
73482,6209,451.55,0
73483,6218,474.17,0
73484,6254,495.35,0
73485,6309,514.15,0
73486,6348,529.63,0
73487,6363,541.22,0
73488,6347,549.03,0
73489,6322,553.85,0
73490,6298,556.96,0
73491,6298,559.70,0
73492,6321,563.03,0
73493,6360,567.20,0
73494,6394,571.68,0
73495,6407,575.45,0
73496,6392,577.47,0
73497,6354,577.14,0
73498,6324,574.51,0
73499,6309,570.16,0
73500,6323,564.99,0
73501,6359,559.76,0
73502,6394,554.91,0
73503,6417,550.39,0
73504,6405,545.88,0
73505,6370,541.05,0
73506,6335,535.69,0
73507,6318,529.89,0
73508,6315,524.01,0
73509,6341,518.43,0
73510,6381,513.27,0
73511,6397,508.27,0
73512,6378,502.86,0
73513,6325,496.24,0
73514,6244,487.44,0
73515,6165,475.31,0
73516,6111,458.60,0
73517,6081,436.06,0
73518,6072,406.73,0
73519,6058,370.18,0
73520,6027,326.73,0
73521,5968,277.53,0
73522,5891,224.47,0
73523,5816,169.86,0
73524,5758,116.03,0
73525,5725,64.76,0
73526,5707,16.95,0
73527,5691,-27.61,0
73528,5663,-70.10,0
73529,5614,-112.10,0
73530,5544,-154.95,0
73531,5474,-199.12,0
73532,5424,-244.13,0
73533,5404,-288.66,0
73534,5407,-331.07,0
73535,5419,-369.88,0
73536,5415,-404.29,0
73537,5392,-434.31,0
73538,5348,-460.60,0
73539,5298,-484.06,0
73540,5261,-505.33,0
73541,5247,-524.54,0
73542,5261,-541.40,0
73543,5299,-555.52,0
73544,5328,-566.60,0
73545,5332,-574.60,0
73546,5305,-579.76,0
73547,5251,-582.61,0
73548,5213,-583.92,0
73549,5205,-584.55,0
73550,5231,-585.03,0
73551,5279,-585.28,0
73552,5336,-584.63,0
73553,5369,-582.08,0
73554,5362,-576.68,0
73555,5330,-567.93,0
73556,5295,-556.04,0
73557,5276,-541.94,0
73558,5286,-526.86,0
73559,5317,-512.05,0
73560,5362,-498.51,0
73561,5399,-486.86,0
73562,5406,-477.26,0
73563,5378,-469.39,0
73564,5338,-462.65,0
73565,5313,-456.42,0
73566,5304,-450.27,0
73567,5335,-443.95,0
73568,5381,-437.45,0
73569,5417,-430.82,0
73570,5432,-424.14,0
73571,5418,-417.46,0
73572,5391,-410.77,0
73573,5371,-403.91,0
73574,5354,-396.51,0
73575,5373,-388.19,0
73576,5415,-378.84,0
73577,5455,-368.74,0
73578,5477,-358.43,0
73579,5465,-348.54,0
73580,5430,-339.63,0
73581,5397,-332.12,0
73582,5387,-326.09,0
73583,5398,-321.18,0
73584,5435,-316.67,0
73585,5476,-311.79,0
73586,5501,-306.05,0
73587,5499,-299.45,0
73588,5473,-292.43,0
73589,5443,-285.59,0
73590,5425,-279.35,0
73591,5436,-273.66,0
73592,5470,-267.97,0
73593,5515,-261.54,0
73594,5548,-253.79,0
73595,5547,-244.68,0
73596,5520,-234.81,0
73597,5480,-225.31,0
73598,5446,-217.40,0
73599,5434,-211.87,0
73600,5455,-208.89,0
73601,5487,-207.97,0
73602,5519,-208.31,0
73603,5527,-209.20,0
73604,5503,-210.26,0
73605,5458,-211.55,0
73606,5418,-213.40,0
73607,5396,-216.15,0
73608,5402,-219.80,0
73609,5442,-223.98,0
73610,5494,-227.98,0
73611,5532,-230.90,0
73612,5535,-231.77,0
73613,5505,-229.89,0
73614,5461,-225.09,0
73615,5417,-217.93,0
73616,5403,-209.66,0
73617,5419,-201.95,0
73618,5455,-196.39,0
73619,5492,-194.08,0
73620,5497,-195.22,0
73621,5468,-199.18,0
73622,5422,-204.82,0
73623,5390,-210.98,0
73624,5373,-216.69,0
73625,5383,-221.23,0
73626,5416,-224.28,0
73627,5451,-225.93,0
73628,5463,-226.60,0
73629,5439,-226.87,0
73630,5401,-227.34,0
73631,5362,-228.50,0
73632,5336,-230.54,0
73633,5333,-233.28,0
73634,5354,-236.41,0
73635,5382,-239.72,0
73636,5401,-243.27,0
73637,5389,-247.31,0
73638,5348,-252.08,0
73639,5307,-257.69,0
73640,5282,-263.99,0
73641,5282,-270.49,0
73642,5310,-276.36,0
73643,5353,-280.69,0
73644,5383,-282.77,0
73645,5381,-282.41,0
73646,5348,-279.98,0
73647,5303,-276.44,0
73648,5265,-273.00,0
73649,5252,-270.67,0
73650,5275,-269.96,0
73651,5314,-270.69,0
73652,5353,-272.19,0
73653,5367,-273.59,0
73654,5348,-274.19,0
73655,5300,-273.69,0
73656,5261,-272.33,0
73657,5240,-270.63,0
73658,5253,-269.11,0
73659,5290,-267.97,0
73660,5340,-267.02,0
73661,5373,-265.76,0
73662,5376,-263.59,0
73663,5350,-259.96,0
73664,5314,-254.59,0
73665,5292,-247.52,0
73666,5299,-239.06,0
73667,5328,-229.64,0
73668,5372,-219.73,0
73669,5400,-209.82,0
73670,5394,-200.52,0
73671,5364,-192.54,0
73672,5328,-186.61,0
73673,5309,-183.15,0
73674,5304,-181.88,0
73675,5320,-181.81,0
73676,5352,-181.69,0
73677,5378,-180.67,0
73678,5387,-178.64,0
73679,5371,-176.15,0
73680,5332,-174.00,0
73681,5299,-172.81,0
73682,5291,-172.74,0
73683,5310,-173.31,0
73684,5351,-173.62,0
73685,5394,-172.60,0
73686,5411,-169.54,0
73687,5401,-164.37,0
73688,5366,-157.73,0
73689,5336,-150.71,0
73690,5329,-144.30,0
73691,5337,-138.86,0
73692,5369,-134.00,0
73693,5409,-129.00,0
73694,5435,-123.29,0
73695,5433,-116.83,0
73696,5406,-110.12,0
73697,5372,-103.96,0
73698,5353,-99.00,0
73699,5353,-95.38,0
73700,5378,-92.60,0
73701,5416,-89.85,0
73702,5444,-86.43,0
73703,5456,-82.12,0
73704,5446,-77.24,0
73705,5424,-72.30,0
73706,5406,-67.61,0
73707,5394,-62.94,0
73708,5408,-57.72,0
73709,5432,-51.46,0
73710,5463,-44.23,0
73711,5476,-36.70,0
73712,5459,-30.02,0
73713,5412,-25.37,0
73714,5358,-23.72,0
73715,5323,-25.67,0
73716,5326,-31.29,0
73717,5366,-40.01,0
73718,5423,-50.43,0
73719,5472,-60.49,0
73720,5489,-67.83,0
73721,5468,-70.47,0
73722,5434,-67.38,0
73723,5400,-58.86,0
73724,5394,-46.35,0
73725,5415,-31.99,0
73726,5451,-18.00,0
73727,5481,-6.17,0
73728,5485,2.34,0
73729,5462,7.03,0
73730,5426,7.95,0
73731,5391,5.66,0
73732,5380,1.21,0
73733,5394,-4.08,0
73734,5429,-8.84,0
73735,5477,-12.02,0
73736,5509,-12.97,0
73737,5516,-11.44,0
73738,5498,-7.37,0
73739,5466,-0.84,0
73740,5445,7.87,0
73741,5445,18.25,0
73742,5469,29.43,0
73743,5500,40.27,0
73744,5526,49.54,0
73745,5526,56.19,0
73746,5501,59.63,0
73747,5468,59.90,0
73748,5457,57.71,0
73749,5464,54.38,0
73750,5493,51.67,0
73751,5533,51.24,0
73752,5562,54.06,0
73753,5564,60.05,0
73754,5536,68.08,0
73755,5497,76.30,0
73756,5479,82.86,0
73757,5485,86.69,0
73758,5517,87.99,0
73759,5562,88.19,0
73760,5587,89.19,0
73761,5591,92.30,0
73762,5566,97.59,0
73763,5524,103.80,0
73764,5503,109.02,0
73765,5492,111.77,0
73766,5515,111.71,0
73767,5561,109.84,0
73768,5617,107.96,0
73769,5656,108.03,0
73770,5657,111.54,0
73771,5619,118.97,0
73772,5576,129.57,0
73773,5532,141.52,0
73774,5546,152.55,0
73775,5606,160.85,0
73776,5700,166.03,0
73777,5796,169.71,0
73778,5862,175.19,0
73779,5883,186.40,0
